"id","age","sex","y"
"6359","57","1","0"
"6360","21","2","0"
"6361","31","2","1"
"6362","69","2","1"
"6363","56","2","1"
"6364","50","2","0"
"6365","64","2","1"
"6366","29","1","1"
"6367","49","1","0"
"6368","80","2","1"
"6369","54","1","0"
"6370","66","1","0"
"6371","31","1","0"
"6372","54","1","0"
"6373","37","1","1"
"6374","63","2","1"
"6375","64","2","1"
"6376","51","1","0"
"6377","44","1","0"
"6378","44","2","1"
"6379","68","2","1"
"6380","68","2","1"
"6381","56","2","1"
"6382","56","1","1"
"6383","32","1","1"
"6384","28","2","1"
"6385","26","1","0"
"6386","23","1","0"
"6387","75","1","0"
"6388","47","1","0"
"6389","51","2","1"
"6390","35","2","0"
"6391","57","1","1"
"6392","41","1","0"
"6393","71","1","1"
"6394","35","1","0"
"6395","59","2","1"
"6396","53","1","1"
"6397","66","2","1"
"6398","31","1","0"
"6399","56","1","1"
"6400","49","1","1"
"6401","53","1","0"
"6402","39","1","0"
"6403","74","1","1"
"6404","56","1","1"
"6405","36","1","0"
"6406","49","2","1"
"6407","58","1","0"
"6408","62","1","1"
"6409","55","1","1"
"6410","71","1","1"
"6411","48","1","0"
"6412","68","1","1"
"6413","56","2","1"
"6414","53","1","0"
"6415","76","1","0"
"6416","24","2","1"
"6417","48","1","0"
"6418","29","1","1"
"6419","37","2","1"
"6420","78","1","0"
"6421","23","2","0"
"6422","38","1","0"
"6423","38","2","0"
"6424","57","2","0"
"6425","30","1","1"
"6426","77","2","1"
"6427","39","1","0"
"6428","61","1","1"
"6429","47","2","1"
"6430","32","1","0"
"6431","55","1","0"
"6432","41","1","0"
"6433","79","1","0"
"6434","75","2","1"
"6435","59","2","1"
"6436","48","1","0"
"6437","40","2","1"
"6438","37","1","1"
"6439","43","2","1"
"6440","25","1","0"
"6441","32","2","1"
"6442","66","2","0"
"6443","36","1","1"
"6444","79","1","1"
"6445","28","1","0"
"6446","61","1","0"
"6447","80","1","0"
"6448","78","1","1"
"6449","72","1","1"
"6450","43","2","0"
"6451","40","1","1"
"6452","48","1","1"
"6453","42","2","1"
"6454","46","2","1"
"6455","22","2","0"
"6456","69","2","1"
"6457","24","2","1"
"6458","67","2","1"
"6459","68","2","1"
"6460","56","2","1"
"6461","55","2","1"
"6462","29","1","0"
"6463","78","1","1"
"6464","45","2","0"
"6465","29","1","0"
"6466","49","2","0"
"6467","76","2","1"
"6468","35","1","1"
"6469","44","1","0"
"6470","34","2","1"
"6471","76","2","1"
"6472","23","2","1"
"6473","43","1","0"
"6474","67","2","1"
"6475","66","2","1"
"6476","47","2","1"
"6477","77","1","1"
"6478","47","2","1"
"6479","42","2","0"
"6480","47","1","0"
"6481","28","1","0"
"6482","38","2","0"
"6483","24","1","0"
"6484","45","2","0"
"6485","72","2","1"
"6486","30","2","1"
"6487","28","2","1"
"6488","30","1","0"
"6489","43","1","1"
"6490","47","1","0"
"6491","26","1","1"
"6492","25","1","1"
"6493","26","1","0"
"6494","35","2","1"
"6495","76","2","1"
"6496","76","2","1"
"6497","71","1","1"
"6498","47","2","0"
"6499","59","1","0"
"6500","77","2","1"
"6501","67","2","1"
"6502","25","1","0"
"6503","78","2","1"
"6504","61","1","0"
"6505","49","2","1"
"6506","40","2","0"
"6507","34","1","0"
"6508","27","1","0"
"6509","72","1","1"
"6510","79","1","1"
"6511","42","2","0"
"6512","69","2","1"
"6513","22","2","0"
"6514","60","1","1"
"6515","36","2","0"
"6516","36","2","0"
"6517","53","1","1"
"6518","75","1","0"
"6519","77","2","1"
"6520","79","1","0"
"6521","26","1","1"
"6522","49","2","1"
"6523","29","2","0"
"6524","36","1","0"
"6525","70","1","1"
"6526","46","2","1"
"6527","59","2","1"
"6528","76","1","0"
"6529","66","2","1"
"6530","79","1","1"
"6531","60","1","1"
"6532","41","2","1"
"6533","63","1","0"
"6534","52","1","1"
"6535","51","1","0"
"6536","78","1","1"
"6537","40","1","1"
"6538","64","1","0"
"6539","60","2","1"
"6540","30","2","0"
"6541","64","2","1"
"6542","33","1","0"
"6543","72","1","1"
"6544","60","2","1"
"6545","66","1","0"
"6546","68","2","0"
"6547","63","2","1"
"6548","32","2","0"
"6549","65","1","1"
"6550","33","1","0"
"6551","68","2","1"
"6552","43","1","0"
"6553","47","2","0"
"6554","29","2","1"
"6555","40","2","1"
"6556","35","1","0"
"6557","34","1","0"
"6558","44","2","0"
"6559","39","2","0"
"6560","41","1","0"
"6561","68","1","0"
"6562","77","2","1"
"6563","41","1","0"
"6564","73","1","1"
"6565","41","2","1"
"6566","26","1","0"
"6567","44","1","1"
"6568","63","2","1"
"6569","45","2","0"
"6570","71","1","1"
"6571","24","2","0"
"6572","64","1","1"
"6573","51","1","1"
"6574","41","1","0"
"6575","32","1","0"
"6576","72","1","1"
"6577","68","2","1"
"6578","43","2","0"
"6579","50","2","1"
"6580","40","2","0"
"6581","27","2","1"
"6582","57","1","1"
"6583","62","1","0"
"6584","58","1","0"
"6585","27","2","1"
"6586","57","1","1"
"6587","67","2","1"
"6588","23","2","1"
"6589","70","1","1"
"6590","24","2","0"
"6591","65","1","1"
"6592","58","1","0"
"6593","71","1","1"
"6594","43","1","0"
"6595","38","2","1"
"6596","42","1","0"
"6597","76","1","1"
"6598","53","2","1"
"6599","77","2","1"
"6600","28","1","1"
"6601","63","2","1"
"6602","32","2","1"
"6603","72","1","0"
"6604","62","2","1"
"6605","76","1","1"
"6606","54","1","1"
"6607","79","2","1"
"6608","37","2","1"
"6609","43","2","0"
"6610","26","1","0"
"6611","38","2","0"
"6612","30","1","0"
"6613","76","1","0"
"6614","32","2","0"
"6615","32","2","0"
"6616","39","1","0"
"6617","80","1","1"
"6618","25","2","1"
"6619","41","1","1"
"6620","52","2","0"
"6621","57","2","0"
"6622","47","1","0"
"6623","44","2","0"
"6624","58","1","0"
"6625","79","1","1"
"6626","22","1","1"
"6627","29","2","0"
"6628","60","1","1"
"6629","71","2","0"
"6630","36","2","1"
"6631","65","1","0"
"6632","78","2","1"
"6633","56","1","1"
"6634","26","1","0"
"6635","57","1","1"
"6636","71","1","0"
"6637","42","2","1"
"6638","37","2","1"
"6639","36","2","1"
"6640","51","2","1"
"6641","66","1","1"
"6642","36","2","0"
"6643","79","2","1"
"6644","32","2","1"
"6645","79","2","1"
"6646","40","2","0"
"6647","59","2","1"
"6648","39","2","0"
"6649","54","1","1"
"6650","74","2","1"
"6651","67","1","0"
"6652","33","1","0"
"6653","61","1","1"
"6654","67","1","0"
"6655","72","1","1"
"6656","79","2","1"
"6657","42","1","1"
"6658","70","1","1"
"6659","24","1","1"
"6660","67","2","1"
"6661","64","1","0"
"6662","38","1","0"
"6663","38","1","1"
"6664","54","2","1"
"6665","78","2","1"
"6666","30","2","1"
"6667","71","1","0"
"6668","66","1","1"
"6669","39","1","0"
"6670","34","1","0"
"6671","30","2","1"
"6672","28","2","0"
"6673","31","2","0"
"6674","49","1","0"
"6675","74","1","0"
"6676","23","1","1"
"6677","50","2","1"
"6678","40","1","1"
"6679","30","2","0"
"6680","68","1","1"
"6681","51","1","0"
"6682","30","1","0"
"6683","34","1","0"
"6684","61","1","1"
"6685","62","1","0"
"6686","47","1","1"
"6687","29","2","0"
"6688","43","1","0"
"6689","47","2","0"
"6690","28","1","0"
"6691","34","1","0"
"6692","65","2","1"
"6693","24","2","0"
"6694","25","2","1"
"6695","33","2","0"
"6696","66","1","1"
"6697","32","1","0"
"6698","62","2","1"
"6699","72","1","1"
"6700","36","2","0"
"6701","60","1","1"
"6702","56","2","0"
"6703","76","2","1"
"6704","75","2","0"
"6705","66","1","1"
"6706","23","2","0"
"6707","75","2","1"
"6708","49","2","1"
"6709","59","1","1"
"6710","67","2","1"
"6711","79","1","1"
"6712","53","1","1"
"6713","67","2","1"
"6714","35","2","1"
"6715","74","1","0"
"6716","66","1","1"
"6717","27","1","0"
"6718","34","2","0"
"6719","69","1","1"
"6720","45","2","1"
"6721","54","1","0"
"6722","55","2","1"
"6723","32","1","0"
"6724","35","1","0"
"6725","59","2","1"
"6726","50","2","1"
"6727","51","1","0"
"6728","27","2","0"
"6729","78","2","1"
"6730","51","2","1"
"6731","60","1","1"
"6732","67","2","1"
"6733","75","2","1"
"6734","36","1","0"
"6735","50","2","1"
"6736","65","2","1"
"6737","33","2","1"
"6738","68","2","1"
"6739","42","1","0"
"6740","45","1","1"
"6741","79","2","1"
"6742","61","1","1"
"6743","46","1","0"
"6744","26","1","1"
"6745","30","2","1"
"6746","53","2","1"
"6747","35","2","0"
"6748","55","1","1"
"6749","30","1","1"
"6750","25","1","0"
"6751","71","2","1"
"6752","23","1","1"
"6753","59","1","0"
"6754","27","1","0"
"6755","57","1","1"
"6756","64","2","1"
"6757","68","1","1"
"6758","67","2","1"
"6759","52","2","1"
"6760","40","2","1"
"6761","79","2","1"
"6762","76","2","1"
"6763","66","1","1"
"6764","21","2","1"
"6765","64","2","1"
"6766","59","1","1"
"6767","21","1","0"
"6768","28","2","1"
"6769","54","1","0"
"6770","48","1","0"
"6771","54","1","0"
"6772","50","1","1"
"6773","65","2","1"
"6774","37","2","0"
"6775","26","1","0"
"6776","59","1","0"
"6777","78","1","1"
"6778","75","1","0"
"6779","59","2","1"
"6780","49","2","0"
"6781","49","1","0"
"6782","76","1","0"
"6783","36","1","0"
"6784","50","1","0"
"6785","63","1","0"
"6786","23","1","0"
"6787","23","2","0"
"6788","25","1","0"
"6789","35","2","0"
"6790","78","2","0"
"6791","28","1","0"
"6792","62","2","1"
"6793","27","2","1"
"6794","45","2","1"
"6795","66","2","1"
"6796","54","2","1"
"6797","51","1","1"
"6798","75","2","1"
"6799","80","1","0"
"6800","36","2","1"
"6801","38","2","1"
"6802","59","2","1"
"6803","44","2","1"
"6804","79","2","1"
"6805","65","2","1"
"6806","67","1","1"
"6807","59","2","1"
"6808","73","2","1"
"6809","51","1","0"
"6810","73","1","1"
"6811","72","1","1"
"6812","60","2","1"
"6813","66","2","1"
"6814","70","2","1"
"6815","71","2","1"
"6816","65","2","1"
"6817","30","2","0"
"6818","55","2","1"
"6819","44","1","1"
"6820","36","1","1"
"6821","25","2","1"
"6822","55","2","1"
"6823","61","1","0"
"6824","58","1","1"
"6825","31","2","0"
"6826","75","2","1"
"6827","28","1","0"
"6828","68","2","1"
"6829","61","1","0"
"6830","79","1","0"
"6831","72","2","1"
"6832","43","1","1"
"6833","37","1","0"
"6834","35","1","0"
"6835","44","1","1"
"6836","33","2","1"
"6837","71","2","1"
"6838","58","2","1"
"6839","56","2","1"
"6840","26","2","1"
"6841","58","2","1"
"6842","72","1","1"
"6843","48","2","1"
"6844","62","1","1"
"6845","26","2","1"
"6846","41","2","0"
"6847","46","2","0"
"6848","26","1","0"
"6849","32","2","1"
"6850","62","2","1"
"6851","74","1","1"
"6852","43","2","1"
"6853","32","2","0"
"6854","70","1","0"
"6855","55","1","0"
"6856","45","2","1"
"6857","38","1","1"
"6858","32","1","1"
"6859","29","2","0"
"6860","25","2","0"
"6861","76","1","0"
"6862","48","1","1"
"6863","51","2","1"
"6864","32","1","0"
"6865","46","2","1"
"6866","51","2","1"
"6867","39","2","0"
"6868","79","1","0"
"6869","22","2","1"
"6870","28","1","1"
"6871","52","2","1"
"6872","40","2","1"
"6873","79","2","1"
"6874","78","2","1"
"6875","75","1","0"
"6876","59","2","1"
"6877","49","1","0"
"6878","46","2","0"
"6879","63","2","1"
"6880","40","2","0"
"6881","47","1","0"
"6882","37","2","1"
"6883","23","2","0"
"6884","42","2","0"
"6885","62","1","0"
"6886","45","2","0"
"6887","77","2","1"
"6888","53","1","0"
"6889","72","1","1"
"6890","60","1","0"
"6891","62","1","0"
"6892","50","1","0"
"6893","45","2","0"
"6894","55","1","1"
"6895","57","1","0"
"6896","40","1","0"
"6897","67","2","1"
"6898","78","2","0"
"6899","47","2","0"
"6900","42","1","0"
"6901","49","2","0"
"6902","37","2","1"
"6903","77","1","1"
"6904","74","1","1"
"6905","61","2","1"
"6906","59","1","1"
"6907","36","2","1"
"6908","38","1","0"
"6909","64","2","1"
"6910","65","2","1"
"6911","52","2","1"
"6912","46","1","0"
"6913","52","1","0"
"6914","41","1","0"
"6915","29","1","0"
"6916","60","1","0"
"6917","75","1","0"
"6918","55","1","1"
"6919","28","1","1"
"6920","72","1","0"
"6921","78","2","1"
"6922","34","1","0"
"6923","33","1","0"
"6924","44","1","0"
"6925","39","2","0"
"6926","42","1","1"
"6927","73","1","0"
"6928","41","1","1"
"6929","24","2","1"
"6930","37","1","0"
"6931","30","2","0"
"6932","79","2","1"
"6933","46","1","0"
"6934","33","1","0"
"6935","65","2","1"
"6936","26","1","1"
"6937","33","1","0"
"6938","64","2","1"
"6939","26","1","0"
"6940","36","2","1"
"6941","78","2","0"
"6942","25","1","1"
"6943","49","1","0"
"6944","29","1","0"
"6945","37","2","0"
"6946","76","1","0"
"6947","72","2","1"
"6948","53","2","1"
"6949","25","1","0"
"6950","66","1","0"
"6951","58","1","1"
"6952","67","1","0"
"6953","26","2","1"
"6954","24","2","0"
"6955","79","1","1"
"6956","68","1","1"
"6957","22","2","0"
"6958","62","2","1"
"6959","47","1","0"
"6960","29","2","1"
"6961","42","2","1"
"6962","40","2","0"
"6963","56","2","1"
"6964","79","2","1"
"6965","27","1","0"
"6966","56","2","0"
"6967","58","2","1"
"6968","44","2","0"
"6969","26","2","0"
"6970","36","2","0"
"6971","22","1","0"
"6972","40","1","1"
"6973","54","1","1"
"6974","68","1","0"
"6975","39","1","0"
"6976","31","1","0"
"6977","73","1","0"
"6978","77","1","0"
"6979","26","2","1"
"6980","57","1","1"
"6981","66","2","1"
"6982","79","2","1"
"6983","57","1","0"
"6984","27","1","0"
"6985","62","2","1"
"6986","32","1","0"
"6987","71","1","0"
"6988","62","1","1"
"6989","77","1","0"
"6990","57","2","1"
"6991","35","1","0"
"6992","40","1","0"
"6993","75","2","1"
"6994","55","2","1"
"6995","31","1","0"
"6996","28","2","1"
"6997","24","1","1"
"6998","73","2","1"
"6999","39","2","1"
"7000","71","2","1"
"7001","41","1","0"
"7002","29","1","0"
"7003","60","1","1"
"7004","74","2","0"
"7005","52","1","0"
"7006","77","1","1"
"7007","30","2","1"
"7008","77","1","1"
"7009","37","1","0"
"7010","51","2","1"
"7011","63","2","1"
"7012","23","1","1"
"7013","23","2","1"
"7014","24","1","0"
"7015","32","2","1"
"7016","64","2","1"
"7017","30","2","0"
"7018","52","1","1"
"7019","30","1","0"
"7020","35","2","1"
"7021","62","1","0"
"7022","68","2","1"
"7023","74","2","1"
"7024","25","2","0"
"7025","58","2","0"
"7026","77","1","0"
"7027","73","1","1"
"7028","54","2","1"
"7029","31","1","1"
"7030","29","2","1"
"7031","30","2","1"
"7032","42","1","0"
"7033","43","1","0"
"7034","64","1","0"
"7035","56","2","1"
"7036","64","1","1"
"7037","73","1","1"
"7038","33","2","0"
"7039","43","2","1"
"7040","37","2","1"
"7041","35","2","0"
"7042","41","1","0"
"7043","23","1","0"
"7044","27","1","0"
"7045","46","1","0"
"7046","68","2","1"
"7047","64","2","1"
"7048","35","1","0"
"7049","79","1","0"
"7050","33","1","0"
"7051","24","2","1"
"7052","61","1","0"
"7053","35","2","0"
"7054","31","1","0"
"7055","29","1","1"
"7056","31","1","0"
"7057","48","1","0"
"7058","64","2","1"
"7059","38","1","0"
"7060","38","1","0"
"7061","52","1","0"
"7062","68","1","0"
"7063","46","1","0"
"7064","65","2","1"
"7065","46","2","1"
"7066","74","2","1"
"7067","32","1","0"
"7068","38","1","0"
"7069","73","2","1"
"7070","50","1","0"
"7071","71","2","1"
"7072","67","1","1"
"7073","41","2","0"
"7074","41","1","0"
"7075","63","2","1"
"7076","50","2","0"
"7077","42","1","0"
"7078","39","2","1"
"7079","47","1","0"
"7080","37","1","0"
"7081","23","1","0"
"7082","43","2","1"
"7083","67","2","1"
"7084","65","2","1"
"7085","46","1","0"
"7086","72","1","0"
"7087","22","1","0"
"7088","53","2","1"
"7089","57","2","1"
"7090","46","1","0"
"7091","41","2","1"
"7092","45","1","1"
"7093","79","1","0"
"7094","64","1","1"
"7095","63","1","0"
"7096","44","1","0"
"7097","67","2","1"
"7098","64","2","1"
"7099","38","2","1"
"7100","38","2","1"
"7101","55","2","1"
"7102","23","2","0"
"7103","47","1","0"
"7104","27","1","1"
"7105","34","1","0"
"7106","64","2","1"
"7107","23","1","0"
"7108","77","2","1"
"7109","61","2","1"
"7110","52","2","1"
"7111","55","1","1"
"7112","40","2","0"
"7113","75","2","1"
"7114","54","2","1"
"7115","23","1","0"
"7116","53","2","1"
"7117","57","2","1"
"7118","45","2","1"
"7119","33","1","0"
"7120","68","1","1"
"7121","42","1","1"
"7122","43","1","0"
"7123","70","2","1"
"7124","23","1","0"
"7125","59","1","1"
"7126","30","1","0"
"7127","69","2","1"
"7128","59","1","0"
"7129","64","2","1"
"7130","64","1","1"
"7131","50","1","1"
"7132","36","2","0"
"7133","67","2","1"
"7134","28","2","1"
"7135","37","1","0"
"7136","23","2","1"
"7137","40","2","1"
"7138","50","1","1"
"7139","49","1","0"
"7140","77","2","1"
"7141","39","1","0"
"7142","61","1","0"
"7143","48","1","1"
"7144","35","2","1"
"7145","71","2","1"
"7146","50","1","0"
"7147","76","2","1"
"7148","34","1","1"
"7149","36","1","0"
"7150","57","2","1"
"7151","41","1","0"
"7152","69","1","0"
"7153","23","1","0"
"7154","67","2","1"
"7155","69","1","1"
"7156","61","2","1"
"7157","78","1","1"
"7158","69","1","1"
"7159","28","1","0"
"7160","33","1","0"
"7161","60","1","1"
"7162","59","2","1"
"7163","38","2","1"
"7164","51","1","0"
"7165","60","2","1"
"7166","69","1","1"
"7167","23","1","0"
"7168","67","1","0"
"7169","65","2","1"
"7170","46","1","0"
"7171","71","2","1"
"7172","80","1","0"
"7173","46","2","0"
"7174","27","1","0"
"7175","37","2","1"
"7176","24","2","0"
"7177","48","2","1"
"7178","29","1","0"
"7179","40","2","1"
"7180","33","1","0"
"7181","23","2","0"
"7182","53","2","1"
"7183","56","2","1"
"7184","44","2","0"
"7185","30","2","0"
"7186","56","2","1"
"7187","53","2","1"
"7188","72","1","1"
"7189","66","2","1"
"7190","32","2","0"
"7191","57","2","1"
"7192","54","2","1"
"7193","75","2","1"
"7194","76","2","1"
"7195","75","1","0"
"7196","65","2","1"
"7197","21","1","0"
"7198","67","1","1"
"7199","73","2","1"
"7200","24","2","0"
"7201","58","2","1"
"7202","78","1","1"
"7203","77","1","0"
"7204","71","1","0"
"7205","44","2","1"
"7206","45","1","0"
"7207","70","1","1"
"7208","78","1","1"
"7209","40","1","0"
"7210","62","2","1"
"7211","52","1","0"
"7212","52","2","1"
"7213","23","2","1"
"7214","58","1","0"
"7215","80","1","1"
"7216","27","2","0"
"7217","52","1","1"
"7218","41","2","1"
"7219","29","2","0"
"7220","60","2","1"
"7221","72","2","1"
"7222","42","2","1"
"7223","34","1","0"
"7224","21","2","0"
"7225","42","1","0"
"7226","68","2","1"
"7227","75","2","0"
"7228","32","2","1"
"7229","30","1","0"
"7230","34","2","0"
